Sample data from Morgantown Zillow Sales,,,,,,,,,,,,,,,,,,,,
Created 11/1/23 by NDG using Zillow Data Explorer,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Property URL,MLS ID,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Broker name,Broker agent,Street address,City,Zip,State,Country,id,longitude,latitude
https://www.zillow.com/homedetails/1532-Woodland-Dr-Morgantown-WV-26505/2078802557_zpid/,,592000,4/8/2022,3300,sqft,179.39,8276,sqft,5,4,,,1532 Woodland Dr,Morgantown,26505,WV,USA,330,,
https://www.zillow.com/homedetails/425-Lewis-St-Morgantown-WV-26505/22890707_zpid/,,182000,1/24/2022,3046,sqft,59.75,0.4,acres,5,2,,,425 Lewis St,Morgantown,26505,WV,USA,331,-79.942009830394,39.647569476781
https://www.zillow.com/homedetails/55-Tara-Pl-Morgantown-WV-26505/22891125_zpid/,,569900,11/29/2021,3584,sqft,159.01,0.34,acres,5,4,,,55 Tara Pl,Morgantown,26505,WV,USA,332,-79.938990318982,39.656927694833
https://www.zillow.com/homedetails/520-Pocahontas-Ave-Morgantown-WV-26505/22901507_zpid/,,1187700,10/29/2021,10761,sqft,110.37,0.56,acres,6,7,,,520 Pocahontas Ave,Morgantown,26505,WV,USA,333,-79.97199948454,39.6557275792
https://www.zillow.com/homedetails/1453-Anderson-Ave-Morgantown-WV-26505/22901828_zpid/,,737000,9/28/2021,4585,sqft,160.74,7840.8,sqft,5,5,,,1453 Anderson Ave,Morgantown,26505,WV,USA,334,-79.971872846269,39.665622471739
https://www.zillow.com/homedetails/901-Suncrest-Pl-Morgantown-WV-26505/59925238_zpid/,,610000,9/23/2021,3640,sqft,167.58,5619.24,sqft,5,4,,,901 Suncrest Pl,Morgantown,26505,WV,USA,335,-79.96580757975,39.658430840092
https://www.zillow.com/homedetails/820-Riverview-Dr-Morgantown-WV-26505/22901707_zpid/,,850000,9/2/2021,5509,sqft,154.29,0.33,acres,7,7,,,820 Riverview Dr,Morgantown,26505,WV,USA,336,-79.961335976081,39.646924370322
https://www.zillow.com/homedetails/416-Mallard-Run-Morgantown-WV-26508/125199585_zpid/,,435000,8/26/2021,3149,sqft,138.14,0.36,acres,5,5,,,416 Mallard Run,Morgantown,26508,WV,USA,337,-79.950381565977,39.671312598764
https://www.zillow.com/homedetails/932-Suncrest-Pl-Morgantown-WV-26505/59925232_zpid/,,640000,8/9/2021,3597,sqft,177.93,8712,sqft,5,4,,,932 Suncrest Pl,Morgantown,26505,WV,USA,338,-79.965828987567,39.658558702218
https://www.zillow.com/homedetails/2014-White-Oak-Dr-Morgantown-WV-26505/22891176_zpid/,,875000,7/30/2021,4804,sqft,182.14,0.46,acres,5,4,,,2014 White Oak Dr,Morgantown,26505,WV,USA,339,-79.960134911124,39.66282052995
https://www.zillow.com/homedetails/15-Dartmouth-St-Morgantown-WV-26505/22890573_zpid/,,595000,7/19/2021,4304,sqft,138.24,0.5,acres,5,4,,,15 Dartmouth St,Morgantown,26505,WV,USA,340,-79.946761730304,39.649276620107
https://www.zillow.com/homedetails/615-Poplar-Woods-Dr-Morgantown-WV-26505/22889960_zpid/,,799000,7/14/2021,5065,sqft,157.75,0.51,acres,5,6,,,615 Poplar Woods Dr,Morgantown,26505,WV,USA,341,-79.966403953949,39.666122731998
https://www.zillow.com/homedetails/912-Suncrest-Pl-Morgantown-WV-26505/59925227_zpid/,,618500,6/10/2021,3670,sqft,168.53,4870.01,sqft,5,4,,,912 Suncrest Pl,Morgantown,26505,WV,USA,342,-79.965783903945,39.658546120738
https://www.zillow.com/homedetails/1-Catalpa-St-Morgantown-WV-26505/22891096_zpid/,,707500,6/2/2021,4736,sqft,149.39,0.31,acres,5,4,,,1 Catalpa St,Morgantown,26505,WV,USA,343,,
https://www.zillow.com/homedetails/106-Oakview-Dr-Morgantown-WV-26505/22889904_zpid/,,402800,5/27/2021,2500,sqft,161.12,9583.2,sqft,5,5,,,106 Oakview Dr,Morgantown,26505,WV,USA,344,-79.971166694015,39.666637227091
https://www.zillow.com/homedetails/124-Cobblestone-Cir-Morgantown-WV-26505/22891233_zpid/,,339000,4/5/2021,2619,sqft,129.44,4356,sqft,5,3,,,124 Cobblestone Cir,Morgantown,26505,WV,USA,345,-79.954738492563,39.664845190013
https://www.zillow.com/homedetails/1209-Douglass-Ave-Morgantown-WV-26505/22902499_zpid/,,500,3/24/2021,2888,sqft,0.17,8999,sqft,7,5,,,1209 Douglass Ave,Morgantown,26505,WV,USA,346,-79.966619565253,39.656579547291
https://www.zillow.com/homedetails/30-Vintner-Pl-Morgantown-WV-26505/98320021_zpid/,,765000,12/11/2020,3502,sqft,218.45,0.28,acres,5,6,,,30 Vintner Pl,Morgantown,26505,WV,USA,347,-79.969013522819,39.657051467417
